"UserID","Date","Time","SleepingTime","BabyID"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","11:59:14+02:00",1055.53841799,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","13:34:27+02:00",1825.27390701,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","14:23:52+02:00",7649.528804,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","17:10:59+02:00",1801.50871003,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","21:59:39+02:00",32219.692585,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","11:10:46+02:00",3160.62604505,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","14:34:05+02:00",1237.15486503,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","23:15:11+02:00",25156.15957,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","06:25:46+02:00",6137.07055604,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","08:26:21+02:00",225.836970031,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","19:00:44+02:00",1731.43392998,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","20:18:34+02:00",31800,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","05:46:11+02:00",9148.46429002,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","12:00:25+02:00",2528.010737,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","14:52:31+02:00",2209.43619198,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","17:31:53+02:00",1107.499093,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","00:18:02+02:00",17657.272896,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","05:27:37+02:00",9504.3441,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","09:36:47+02:00",3147.73045403,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","12:06:18+02:00",3009.75738597,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","14:39:17+02:00",1331.16222799,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","21:14:07+02:00",25484.733156,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","04:37:13+02:00",11199.663039,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","09:34:02+02:00",2059.32026005,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","11:55:00+02:00",2157,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","17:43:42+02:00",11760,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","21:15:58+02:00",12879.175226,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","01:50:12+02:00",15005.636872,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","10:47:43+02:00",4623.58943599,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","16:03:37+02:00",3600,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","22:00:00+02:00",28800,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","06:15:00+02:00",9120,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","09:15:00+02:00",3300,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","11:43:07+02:00",1838.12314397,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","13:13:53+02:00",2184.59971499,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","14:33:17+02:00",5467.86487997,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","16:38:29+02:00",743.825293958,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","22:23:09+02:00",23274.280928,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","05:10:00+02:00",10167,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","12:32:22+02:00",2772.69604099,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","20:22:18+02:00",1742.44891101,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","23:32:52+02:00",24214.922003,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","06:29:52+02:00",10937.770169,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","11:43:50+02:00",928.287438989,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","22:08:50+02:00",29716.661187,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","21:53:09+02:00",1459.54732901,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","22:26:47+02:00",30756.892966,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","10:51:15+02:00",1981.19224799,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","11:51:13+02:00",8625.04270595,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","15:19:44+02:00",2155.03447801,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","17:58:26+02:00",907.162639022,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","21:19:20+02:00",33912.899083,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","12:15:28+02:00",2547.28543299,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","15:48:14+02:00",1320,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","22:10:42+02:00",33016.049751,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","07:30:00+02:00",5486,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","10:05:06+02:00",1605.07899898,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","16:30:00+02:00",900,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","17:31:50+02:00",8280,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","21:26:24+02:00",28892.737176,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-26","05:36:00+02:00",8340,"HPT2_NR_25"
